날짜,요일,사업장,판매량_m3,판매액_만원
2022-04-30,토,전남 지점,23573.38,2357338.0
2022-04-30,토,경북 지점,11136.0,1113600.0
2022-04-30,토,경남 지점,57033.62,5703362.0
2022-04-30,토,제주 지점,54151.44,5415144.0
2022-05-01,일,서울 지점,20284.33,2028433.0
2022-05-01,일,부산 지점,55856.1,5585610.0
2022-05-01,일,대구 지점,54793.25,5479325.0
2022-05-01,일,인천 지점,20923.63,2092363.0
2022-05-01,일,광주 지점,43641.89,4364189.0
2022-05-01,일,대전 지점,19351.35,1935135.0
2022-05-01,일,울산 지점,44089.17,4408917.0
2022-05-01,일,경기 지점,13183.58,1318358.0
2022-05-01,일,강원 지점,52968.44,5296844.0
2022-05-01,일,충북 지점,51250.56,5125056.0
2022-05-01,일,충남 지점,18593.3,1859330.0
2022-05-01,일,전북 지점,31996.89,3199689.0
2022-05-01,일,전남 지점,22712.82,2271282.0
2022-05-01,일,경북 지점,16162.7,1616270.0
2022-05-01,일,경남 지점,10666.17,1066617.0
2022-05-01,일,제주 지점,25133.25,2513325.0
2022-05-02,월,서울 지점,56934.34,5693434.0
2022-05-02,월,부산 지점,54408.86,5440886.0
2022-05-02,월,대구 지점,31719.16,3171916.0
2022-05-02,월,인천 지점,24426.91,2442691.0
2022-05-02,월,광주 지점,25383.03,2538303.0
2022-05-02,월,대전 지점,45317.25,4531725.0
2022-05-02,월,울산 지점,23298.97,2329897.0
2022-05-02,월,경기 지점,51295.98,5129598.0
2022-05-02,월,강원 지점,27948.45,2794845.0
2022-05-02,월,충북 지점,13374.51,1337451.0
2022-05-02,월,충남 지점,16085.09,1608509.0
2022-05-02,월,전북 지점,48543.07,4854307.0
2022-05-02,월,전남 지점,48539.0,4853900.0
2022-05-02,월,경북 지점,29858.13,2985813.0
2022-05-02,월,경남 지점,59765.34,5976534.0
2022-05-02,월,제주 지점,20965.13,2096513.0
2022-05-03,화,서울 지점,19812.82,1981282.0
2022-05-03,화,부산 지점,36357.39,3635739.0
2022-05-03,화,대구 지점,37764.51,3776451.0
2022-05-03,화,인천 지점,30965.45,3096545.0
2022-05-03,화,광주 지점,38812.01,3881201.0
2022-05-03,화,대전 지점,54670.56,5467056.0
2022-05-03,화,울산 지점,33255.89,3325589.0
2022-05-03,화,경기 지점,59807.56,5980756.0
2022-05-03,화,강원 지점,57415.61,5741561.0
2022-05-03,화,충북 지점,45287.02,4528702.0
2022-05-03,화,충남 지점,45226.07,4522607.0
2022-05-03,화,전북 지점,46272.75,4627275.0
2022-05-03,화,전남 지점,53071.11,5307111.0
2022-05-03,화,경북 지점,51504.47,5150447.0
2022-05-03,화,경남 지점,45972.52,4597252.0
2022-05-03,화,제주 지점,50796.52,5079652.0
2022-05-04,수,서울 지점,31506.67,3150667.0
2022-05-04,수,부산 지점,34892.52,3489252.0
2022-05-04,수,대구 지점,54744.47,5474447.0
2022-05-04,수,인천 지점,14582.41,1458241.0
2022-05-04,수,광주 지점,48793.67,4879367.0
2022-05-04,수,대전 지점,43573.38,4357338.0
2022-05-04,수,울산 지점,17428.68,1742868.0
2022-05-04,수,경기 지점,30861.47,3086147.0
2022-05-04,수,강원 지점,46410.25,4641025.0
2022-05-04,수,충북 지점,46220.18,4622018.0
2022-05-04,수,충남 지점,44550.85,4455085.0
2022-05-04,수,전북 지점,17796.21,1779621.0
2022-05-04,수,전남 지점,48877.9,4887790.0
2022-05-04,수,경북 지점,16603.3,1660330.0
2022-05-04,수,경남 지점,59045.43,5904543.0
2022-05-04,수,제주 지점,17751.82,1775182.0
2022-05-05,목,서울 지점,39656.07,3965607.0
2022-05-05,목,부산 지점,48767.12,4876712.0
2022-05-05,목,대구 지점,10369.15,1036915.0
2022-05-05,목,인천 지점,46001.09,4600109.0
2022-05-05,목,광주 지점,21204.11,2120411.0
2022-05-05,목,대전 지점,19038.43,1903843.0
2022-05-05,목,울산 지점,13711.42,1371142.0
2022-05-05,목,경기 지점,19560.39,1956039.0
2022-05-05,목,강원 지점,40496.23,4049623.0
2022-05-05,목,충북 지점,59954.73,5995473.0
2022-05-05,목,충남 지점,38379.42,3837942.0
2022-05-05,목,전북 지점,40237.26,4023726.0
2022-05-05,목,전남 지점,29467.03,2946703.0
2022-05-05,목,경북 지점,11877.84,1187784.0
2022-05-05,목,경남 지점,46587.96,4658796.0
2022-05-05,목,제주 지점,13913.48,1391348.0
2022-05-06,금,서울 지점,45950.97,4595097.0
2022-05-06,금,부산 지점,51718.91,5171891.0
2022-05-06,금,대구 지점,21184.1,2118410.0
2022-05-06,금,인천 지점,48788.25,4878825.0
2022-05-06,금,광주 지점,55604.77,5560477.0
2022-05-06,금,대전 지점,37876.66,3787666.0
2022-05-06,금,울산 지점,31364.63,3136463.0
2022-05-06,금,경기 지점,37574.93,3757493.0
2022-05-06,금,강원 지점,50274.95,5027495.0
2022-05-06,금,충북 지점,40826.5,4082650.0
2022-05-06,금,충남 지점,38210.21,3821021.0
2022-05-06,금,전북 지점,30277.26,3027726.0
2022-05-06,금,전남 지점,11292.23,1129223.0
2022-05-06,금,경북 지점,17354.98,1735498.0
2022-05-06,금,경남 지점,35607.8,3560780.0
2022-05-06,금,제주 지점,42292.21,4229221.0
2022-05-07,토,서울 지점,18962.61,1896261.0
2022-05-07,토,부산 지점,43958.27,4395827.0
2022-05-07,토,대구 지점,36177.47,3617747.0
2022-05-07,토,인천 지점,43512.41,4351241.0
2022-05-07,토,광주 지점,36361.42,3636142.0
2022-05-07,토,대전 지점,31395.05,3139505.0
2022-05-07,토,울산 지점,25718.35,2571835.0
2022-05-07,토,경기 지점,18304.73,1830473.0
2022-05-07,토,강원 지점,14308.64,1430864.0
2022-05-07,토,충북 지점,52823.98,5282398.0
2022-05-07,토,충남 지점,37170.11,3717011.0
2022-05-07,토,전북 지점,59381.77,5938177.0
2022-05-07,토,전남 지점,52193.43,5219343.0
2022-05-07,토,경북 지점,15841.4,1584140.0
2022-05-07,토,경남 지점,53560.36,5356036.0
2022-05-07,토,제주 지점,48809.44,4880944.0
2022-05-08,일,서울 지점,59383.55,5938355.0
2022-05-08,일,부산 지점,54432.95,5443295.0
2022-05-08,일,대구 지점,27867.38,2786738.0
2022-05-08,일,인천 지점,42095.0,4209500.0
2022-05-08,일,광주 지점,41866.27,4186627.0
2022-05-08,일,대전 지점,57062.64,5706264.0
2022-05-08,일,울산 지점,18650.16,1865016.0
2022-05-08,일,경기 지점,32060.97,3206097.0
2022-05-08,일,강원 지점,39058.38,3905838.0
2022-05-08,일,충북 지점,10301.08,1030108.0
2022-05-08,일,충남 지점,17312.43,1731243.0
2022-05-08,일,전북 지점,42365.18,4236518.0
2022-05-08,일,전남 지점,33614.05,3361405.0
2022-05-08,일,경북 지점,22924.7,2292470.0
2022-05-08,일,경남 지점,19465.71,1946571.0
2022-05-08,일,제주 지점,47765.01,4776501.0
2022-05-09,월,서울 지점,34854.23,3485423.0
2022-05-09,월,부산 지점,24423.8,2442380.0
2022-05-09,월,대구 지점,27102.23,2710223.0
2022-05-09,월,인천 지점,48126.95,4812695.0
2022-05-09,월,광주 지점,28730.14,2873014.0
2022-05-09,월,대전 지점,29644.41,2964441.0
2022-05-09,월,울산 지점,35796.04,3579604.0
2022-05-09,월,경기 지점,13001.87,1300187.0
2022-05-09,월,강원 지점,46030.51,4603051.0
2022-05-09,월,충북 지점,14503.55,1450355.0
2022-05-09,월,충남 지점,54315.01,5431501.0
2022-05-09,월,전북 지점,37083.06,3708306.0
2022-05-09,월,전남 지점,57077.18,5707718.0
2022-05-09,월,경북 지점,30121.69,3012169.0
2022-05-09,월,경남 지점,59169.8,5916980.0
2022-05-09,월,제주 지점,40489.91,4048991.0
2022-05-10,화,서울 지점,16170.63,1617063.0
2022-05-10,화,부산 지점,38135.87,3813587.0
2022-05-10,화,대구 지점,12616.59,1261659.0
2022-05-10,화,인천 지점,32004.01,3200401.0
2022-05-10,화,광주 지점,43655.91,4365591.0
2022-05-10,화,대전 지점,16740.23,1674023.0
2022-05-10,화,울산 지점,18211.27,1821127.0
2022-05-10,화,경기 지점,48114.46,4811446.0
2022-05-10,화,강원 지점,23609.49,2360949.0
2022-05-10,화,충북 지점,52712.27,5271227.0
2022-05-10,화,충남 지점,40713.04,4071304.0
2022-05-10,화,전북 지점,37336.59,3733659.0
2022-05-10,화,전남 지점,29749.51,2974951.0
2022-05-10,화,경북 지점,57945.06,5794506.0
2022-05-10,화,경남 지점,41223.09,4122309.0
2022-05-10,화,제주 지점,13909.42,1390942.0
2022-05-11,수,서울 지점,30414.34,3041434.0
2022-05-11,수,부산 지점,16140.55,1614055.0
2022-05-11,수,대구 지점,46731.18,4673118.0
2022-05-11,수,인천 지점,22499.81,2249981.0
2022-05-11,수,광주 지점,10817.69,1081769.0
2022-05-11,수,대전 지점,59715.4,5971540.0
2022-05-11,수,울산 지점,33603.85,3360385.0
2022-05-11,수,경기 지점,11744.68,1174468.0
2022-05-11,수,강원 지점,32744.11,3274411.0
2022-05-11,수,충북 지점,23652.62,2365262.0
2022-05-11,수,충남 지점,46310.55,4631055.0
2022-05-11,수,전북 지점,10382.46,1038246.0
2022-05-11,수,전남 지점,16847.92,1684792.0
2022-05-11,수,경북 지점,27692.89,2769289.0
2022-05-11,수,경남 지점,29836.28,2983628.0
2022-05-11,수,제주 지점,34390.05,3439005.0
2022-05-12,목,서울 지점,27661.14,2766114.0
2022-05-12,목,부산 지점,29934.49,2993449.0
2022-05-12,목,대구 지점,34238.91,3423891.0
2022-05-12,목,인천 지점,56617.11,5661711.0
2022-05-12,목,광주 지점,36343.66,3634366.0
2022-05-12,목,대전 지점,31515.04,3151504.0
2022-05-12,목,울산 지점,12392.26,1239226.0
2022-05-12,목,경기 지점,17486.67,1748667.0
2022-05-12,목,강원 지점,47856.88,4785688.0
2022-05-12,목,충북 지점,57926.81,5792681.0
2022-05-12,목,충남 지점,29176.82,2917682.0
2022-05-12,목,전북 지점,58099.42,5809942.0
2022-05-12,목,전남 지점,26410.58,2641058.0
2022-05-12,목,경북 지점,57605.79,5760579.0
2022-05-12,목,경남 지점,40467.45,4046745.0
2022-05-12,목,제주 지점,11438.05,1143805.0
2022-05-13,금,서울 지점,13908.06,1390806.0
2022-05-13,금,부산 지점,58988.23,5898823.0
2022-05-13,금,대구 지점,25262.2,2526220.0
2022-05-13,금,인천 지점,10699.88,1069988.0
2022-05-13,금,광주 지점,13908.56,1390856.0
2022-05-13,금,대전 지점,36491.77,3649177.0
2022-05-13,금,울산 지점,21426.49,2142649.0
2022-05-13,금,경기 지점,47705.82,4770582.0
2022-05-13,금,강원 지점,54218.75,5421875.0
2022-05-13,금,충북 지점,28131.63,2813163.0
2022-05-13,금,충남 지점,44785.88,4478588.0
2022-05-13,금,전북 지점,46248.31,4624831.0
2022-05-13,금,전남 지점,33668.76,3366876.0
2022-05-13,금,경북 지점,22980.13,2298013.0
2022-05-13,금,경남 지점,47891.46,4789146.0
2022-05-13,금,제주 지점,12541.91,1254191.0
2022-05-14,토,서울 지점,14129.85,1412985.0
2022-05-14,토,부산 지점,15852.16,1585216.0
2022-05-14,토,대구 지점,25901.94,2590194.0
2022-05-14,토,인천 지점,24912.39,2491239.0
2022-05-14,토,광주 지점,25888.69,2588869.0
2022-05-14,토,대전 지점,14868.99,1486899.0
2022-05-14,토,울산 지점,31042.62,3104262.0
2022-05-14,토,경기 지점,34166.88,3416688.0
2022-05-14,토,강원 지점,54104.26,5410426.0
2022-05-14,토,충북 지점,56458.48,5645848.0
2022-05-14,토,충남 지점,26646.62,2664662.0
2022-05-14,토,전북 지점,58075.02,5807502.0
2022-05-14,토,전남 지점,33775.67,3377567.0
2022-05-14,토,경북 지점,52026.43,5202643.0
2022-05-14,토,경남 지점,10319.41,1031941.0
2022-05-14,토,제주 지점,14125.34,1412534.0
2022-05-15,일,서울 지점,31234.58,3123458.0
2022-05-15,일,부산 지점,29777.48,2977748.0
2022-05-15,일,대구 지점,33130.73,3313073.0
2022-05-15,일,인천 지점,23227.25,2322725.0
2022-05-15,일,광주 지점,38766.08,3876608.0
2022-05-15,일,대전 지점,46957.22,4695722.0
2022-05-15,일,울산 지점,16740.98,1674098.0
2022-05-15,일,경기 지점,37336.22,3733622.0
2022-05-15,일,강원 지점,21835.07,2183507.0
2022-05-15,일,충북 지점,54321.56,5432156.0
2022-05-15,일,충남 지점,55426.41,5542641.0
2022-05-15,일,전북 지점,45566.64,4556664.0
2022-05-15,일,전남 지점,18341.66,1834166.0
2022-05-15,일,경북 지점,57601.84,5760184.0
2022-05-15,일,경남 지점,46978.31,4697831.0
2022-05-15,일,제주 지점,15129.24,1512924.0
2022-05-16,월,서울 지점,39039.3,3903930.0
2022-05-16,월,부산 지점,40914.11,4091411.0
2022-05-16,월,대구 지점,39606.0,3960600.0
2022-05-16,월,인천 지점,36758.14,3675814.0
2022-05-16,월,광주 지점,13479.16,1347916.0
2022-05-16,월,대전 지점,19809.57,1980957.0
2022-05-16,월,울산 지점,56616.92,5661692.0
2022-05-16,월,경기 지점,48575.95,4857595.0
2022-05-16,월,강원 지점,38299.36,3829936.0
2022-05-16,월,충북 지점,39245.38,3924538.0
2022-05-16,월,충남 지점,24943.18,2494318.0
2022-05-16,월,전북 지점,26163.52,2616352.0
2022-05-16,월,전남 지점,16482.98,1648298.0
2022-05-16,월,경북 지점,56428.67,5642867.0
2022-05-16,월,경남 지점,42803.8,4280380.0
2022-05-16,월,제주 지점,23440.24,2344024.0
2022-05-17,화,서울 지점,45636.5,4563650.0
2022-05-17,화,부산 지점,52628.15,5262815.0
2022-05-17,화,대구 지점,45046.27,4504627.0
2022-05-17,화,인천 지점,23941.02,2394102.0
2022-05-17,화,광주 지점,20900.59,2090059.0
2022-05-17,화,대전 지점,15354.36,1535436.0
2022-05-17,화,울산 지점,30102.22,3010222.0
2022-05-17,화,경기 지점,56290.11,5629011.0
2022-05-17,화,강원 지점,19973.74,1997374.0
2022-05-17,화,충북 지점,34023.46,3402346.0
2022-05-17,화,충남 지점,10497.43,1049743.0
2022-05-17,화,전북 지점,52194.22,5219422.0
2022-05-17,화,전남 지점,41067.59,4106759.0
2022-05-17,화,경북 지점,26025.79,2602579.0
2022-05-17,화,경남 지점,16398.36,1639836.0
2022-05-17,화,제주 지점,41508.27,4150827.0
2022-05-18,수,서울 지점,36825.75,3682575.0
2022-05-18,수,부산 지점,59180.95,5918095.0
2022-05-18,수,대구 지점,33465.64,3346564.0
2022-05-18,수,인천 지점,17907.49,1790749.0
2022-05-18,수,광주 지점,52372.72,5237272.0
2022-05-18,수,대전 지점,54729.84,5472984.0
2022-05-18,수,울산 지점,15143.59,1514359.0
2022-05-18,수,경기 지점,51346.17,5134617.0
2022-05-18,수,강원 지점,23067.06,2306706.0
2022-05-18,수,충북 지점,36914.65,3691465.0
2022-05-18,수,충남 지점,39655.76,3965576.0
2022-05-18,수,전북 지점,54750.88,5475088.0
2022-05-18,수,전남 지점,17889.49,1788949.0
2022-05-18,수,경북 지점,10984.78,1098478.0
2022-05-18,수,경남 지점,39838.84,3983884.0
2022-05-18,수,제주 지점,41483.52,4148352.0
2022-05-19,목,서울 지점,58266.26,5826626.0
2022-05-19,목,부산 지점,14997.3,1499730.0
2022-05-19,목,대구 지점,30389.13,3038913.0
2022-05-19,목,인천 지점,45557.75,4555775.0
2022-05-19,목,광주 지점,37800.46,3780046.0
2022-05-19,목,대전 지점,57700.01,5770001.0
2022-05-19,목,울산 지점,14433.06,1443306.0
2022-05-19,목,경기 지점,17309.21,1730921.0
2022-05-19,목,강원 지점,40707.98,4070798.0
2022-05-19,목,충북 지점,41442.34,4144234.0
2022-05-19,목,충남 지점,33278.03,3327803.0
2022-05-19,목,전북 지점,47009.79,4700979.0
2022-05-19,목,전남 지점,26730.42,2673042.0
2022-05-19,목,경북 지점,23696.35,2369635.0
2022-05-19,목,경남 지점,19390.4,1939040.0
2022-05-19,목,제주 지점,40328.78,4032878.0
2022-05-20,금,서울 지점,50220.71,5022071.0
2022-05-20,금,부산 지점,11495.23,1149523.0
2022-05-20,금,대구 지점,18031.21,1803121.0
2022-05-20,금,인천 지점,52634.84,5263484.0
2022-05-20,금,광주 지점,11103.6,1110360.0
2022-05-20,금,대전 지점,12213.7,1221370.0
2022-05-20,금,울산 지점,35754.06,3575406.0
2022-05-20,금,경기 지점,28349.92,2834992.0
2022-05-20,금,강원 지점,48491.98,4849198.0
2022-05-20,금,충북 지점,42615.43,4261543.0
2022-05-20,금,충남 지점,19369.35,1936935.0
2022-05-20,금,전북 지점,26902.27,2690227.0
2022-05-20,금,전남 지점,14337.97,1433797.0
2022-05-20,금,경북 지점,14716.96,1471696.0
2022-05-20,금,경남 지점,59074.85,5907485.0
2022-05-20,금,제주 지점,11945.44,1194544.0
2022-05-21,토,서울 지점,19079.24,1907924.0
2022-05-21,토,부산 지점,29853.16,2985316.0
2022-05-21,토,대구 지점,39575.41,3957541.0
2022-05-21,토,인천 지점,57662.48,5766248.0
2022-05-21,토,광주 지점,29436.9,2943690.0
2022-05-21,토,대전 지점,19255.08,1925508.0
2022-05-21,토,울산 지점,34464.81,3446481.0
2022-05-21,토,경기 지점,48571.9,4857190.0
2022-05-21,토,강원 지점,22977.14,2297714.0
2022-05-21,토,충북 지점,18456.66,1845666.0
2022-05-21,토,충남 지점,45768.24,4576824.0
2022-05-21,토,전북 지점,36033.28,3603328.0
2022-05-21,토,전남 지점,44180.19,4418019.0
2022-05-21,토,경북 지점,28251.26,2825126.0
2022-05-21,토,경남 지점,50691.68,5069168.0
2022-05-21,토,제주 지점,31236.59,3123659.0
2022-05-22,일,서울 지점,42863.79,4286379.0
2022-05-22,일,부산 지점,29143.72,2914372.0
2022-05-22,일,대구 지점,38430.73,3843073.0
2022-05-22,일,인천 지점,38276.71,3827671.0
2022-05-22,일,광주 지점,49889.06,4988906.0
2022-05-22,일,대전 지점,14917.46,1491746.0
2022-05-22,일,울산 지점,21295.44,2129544.0
2022-05-22,일,경기 지점,24629.2,2462920.0
2022-05-22,일,강원 지점,35358.08,3535808.0
2022-05-22,일,충북 지점,55415.86,5541586.0
2022-05-22,일,충남 지점,49951.08,4995108.0
2022-05-22,일,전북 지점,51889.47,5188947.0
2022-05-22,일,전남 지점,27211.75,2721175.0
2022-05-22,일,경북 지점,26722.99,2672299.0
2022-05-22,일,경남 지점,44841.64,4484164.0
2022-05-22,일,제주 지점,52922.41,5292241.0
2022-05-23,월,서울 지점,57934.98,5793498.0
2022-05-23,월,부산 지점,28138.76,2813876.0
2022-05-23,월,대구 지점,41417.9,4141790.0
2022-05-23,월,인천 지점,45075.03,4507503.0
2022-05-23,월,광주 지점,55145.15,5514515.0
2022-05-23,월,대전 지점,46847.35,4684735.0
2022-05-23,월,울산 지점,31259.43,3125943.0
2022-05-23,월,경기 지점,48407.21,4840721.0
2022-05-23,월,강원 지점,32459.85,3245985.0
2022-05-23,월,충북 지점,59535.86,5953586.0
2022-05-23,월,충남 지점,28262.27,2826227.0
2022-05-23,월,전북 지점,13664.94,1366494.0
2022-05-23,월,전남 지점,45513.86,4551386.0
2022-05-23,월,경북 지점,24934.6,2493460.0
2022-05-23,월,경남 지점,45295.18,4529518.0
2022-05-23,월,제주 지점,13793.6,1379360.0
2022-05-24,화,서울 지점,59355.03,5935503.0
2022-05-24,화,부산 지점,49802.56,4980256.0
2022-05-24,화,대구 지점,44411.56,4441156.0
2022-05-24,화,인천 지점,42135.06,4213506.0
2022-05-24,화,광주 지점,17025.85,1702585.0
2022-05-24,화,대전 지점,17225.02,1722502.0
2022-05-24,화,울산 지점,13853.19,1385319.0
2022-05-24,화,경기 지점,48187.23,4818723.0
2022-05-24,화,강원 지점,45685.57,4568557.0
2022-05-24,화,충북 지점,53264.42,5326442.0
2022-05-24,화,충남 지점,42507.99,4250799.0
2022-05-24,화,전북 지점,29780.04,2978004.0
2022-05-24,화,전남 지점,55027.46,5502746.0
2022-05-24,화,경북 지점,40831.77,4083177.0
2022-05-24,화,경남 지점,12351.34,1235134.0
2022-05-24,화,제주 지점,54910.88,5491088.0
2022-05-25,수,서울 지점,53662.13,5366213.0
2022-05-25,수,부산 지점,47888.98,4788898.0
2022-05-25,수,대구 지점,56402.32,5640232.0
2022-05-25,수,인천 지점,29937.41,2993741.0
2022-05-25,수,광주 지점,52214.73,5221473.0
2022-05-25,수,대전 지점,56667.16,5666716.0
2022-05-25,수,울산 지점,49547.11,4954711.0
2022-05-25,수,경기 지점,46563.21,4656321.0
2022-05-25,수,강원 지점,27815.21,2781521.0
2022-05-25,수,충북 지점,26927.57,2692757.0
2022-05-25,수,충남 지점,54920.06,5492006.0
2022-05-25,수,전북 지점,18984.23,1898423.0
2022-05-25,수,전남 지점,12127.04,1212704.0
2022-05-25,수,경북 지점,42024.32,4202432.0
2022-05-25,수,경남 지점,26869.91,2686991.0
