연월,사업장,지역,고객_카테고리,판매량_m3,판매액_만원,고객수,평균_사용량
2024-07,경기 지점,경기,주택용,19766.77,1681799.0,2812,82.02
2024-07,경기 지점,경기,상업용,21669.2,2329511.0,499,4.46
2024-07,경기 지점,경기,산업용,52932.81,6105897.0,1716,20.93
2024-07,경기 지점,경기,발전용,10483.52,1121103.0,1635,16.51
2024-07,강원 지점,강원,주택용,19415.29,1969837.0,3035,3.9
2024-07,강원 지점,강원,상업용,17505.09,1870592.0,4317,7.62
2024-07,강원 지점,강원,산업용,40049.2,4625936.0,1871,357.58
2024-07,강원 지점,강원,발전용,20194.05,1917841.0,1604,10.09
2024-07,충북 지점,충북,주택용,27468.12,3229392.0,2507,30.18
2024-07,충북 지점,충북,상업용,11908.56,1332061.0,2629,2.53
2024-07,충북 지점,충북,산업용,32241.68,2862195.0,1190,10.73
2024-07,충북 지점,충북,발전용,9859.25,1176951.0,4575,8.6
2024-07,충남 지점,충남,주택용,22933.26,2597937.0,4644,4.77
2024-07,충남 지점,충남,상업용,9767.36,971854.0,2894,4.98
2024-07,충남 지점,충남,산업용,22164.77,2488939.0,363,7.17
2024-07,충남 지점,충남,발전용,16721.71,1443818.0,4512,8.27
2024-07,전북 지점,전북,주택용,27638.96,2759099.0,666,9.17
2024-07,전북 지점,전북,상업용,9886.55,846304.0,1702,2.93
2024-07,전북 지점,전북,산업용,17159.99,1537359.0,2421,17.97
2024-07,전북 지점,전북,발전용,15095.9,1771108.0,4794,10.54
2024-07,전남 지점,전남,주택용,22302.54,2089748.0,2163,7.71
2024-07,전남 지점,전남,상업용,13595.76,1220866.0,1959,6.94
2024-07,전남 지점,전남,산업용,26318.77,2526755.0,1696,5.79
2024-07,전남 지점,전남,발전용,10390.06,855178.0,1116,2.79
2024-07,경북 지점,경북,주택용,25362.07,2620415.0,4846,25.75
2024-07,경북 지점,경북,상업용,21305.78,2275952.0,3629,4.78
2024-07,경북 지점,경북,산업용,21993.28,1927749.0,3540,6.13
2024-07,경북 지점,경북,발전용,24828.94,2877841.0,4587,6.32
2024-07,경남 지점,경남,주택용,27608.47,3113484.0,2629,8.22
2024-07,경남 지점,경남,상업용,19842.21,2151008.0,3337,9.25
2024-07,경남 지점,경남,산업용,48621.42,4300019.0,3468,15.97
2024-07,경남 지점,경남,발전용,21881.64,2392854.0,1971,5.29
2024-07,제주 지점,제주,주택용,20100.63,1919170.0,3414,4.95
2024-07,제주 지점,제주,상업용,16141.46,1346130.0,4510,16.14
2024-07,제주 지점,제주,산업용,26116.03,2626079.0,1868,6.94
2024-07,제주 지점,제주,발전용,25067.36,2079032.0,4097,7.06
2024-08,서울 지점,서울,주택용,32002.25,2674283.0,458,8.33
2024-08,서울 지점,서울,상업용,8613.5,877344.0,1856,25.33
2024-08,서울 지점,서울,산업용,30358.96,2720704.0,1405,34.23
2024-08,서울 지점,서울,발전용,23416.46,1918003.0,4059,33.99
2024-08,부산 지점,부산,주택용,23029.2,2687380.0,1355,215.23
2024-08,부산 지점,부산,상업용,10094.43,1208908.0,1897,5.25
2024-08,부산 지점,부산,산업용,23220.66,2599996.0,4375,51.15
2024-08,부산 지점,부산,발전용,26691.31,2971265.0,533,8.75
2024-08,대구 지점,대구,주택용,29872.86,3508838.0,3964,7.05
2024-08,대구 지점,대구,상업용,8563.82,820731.0,313,3.85
2024-08,대구 지점,대구,산업용,37418.18,3527444.0,261,23.39
2024-08,대구 지점,대구,발전용,26790.9,3097756.0,3611,7.82
2024-08,인천 지점,인천,주택용,25074.25,2699740.0,2833,5.55
2024-08,인천 지점,인천,상업용,11324.87,1078969.0,2112,33.41
2024-08,인천 지점,인천,산업용,23781.4,2056883.0,1997,6.54
2024-08,인천 지점,인천,발전용,16967.26,1686620.0,3796,5.8
2024-08,광주 지점,광주,주택용,16936.17,1469130.0,2828,6.4
2024-08,광주 지점,광주,상업용,9384.24,947875.0,841,2.34
2024-08,광주 지점,광주,산업용,28661.01,2328732.0,4126,8.65
2024-08,광주 지점,광주,발전용,30996.07,3038442.0,3469,26.7
2024-08,대전 지점,대전,주택용,28756.35,2546759.0,434,13.44
2024-08,대전 지점,대전,상업용,13464.4,1468027.0,936,3.95
2024-08,대전 지점,대전,산업용,31197.97,3540495.0,4083,8.07
2024-08,대전 지점,대전,발전용,15466.17,1674859.0,2627,3.93
2024-08,울산 지점,울산,주택용,28703.29,2831973.0,584,18.78
2024-08,울산 지점,울산,상업용,20922.79,2031598.0,173,107.3
2024-08,울산 지점,울산,산업용,26484.03,2960244.0,2906,6.08
2024-08,울산 지점,울산,발전용,19454.57,1653000.0,301,6.09
2024-08,경기 지점,경기,주택용,21348.6,2049845.0,2259,4.82
2024-08,경기 지점,경기,상업용,10866.58,1135095.0,4923,8.66
2024-08,경기 지점,경기,산업용,39920.42,4350862.0,1707,48.68
2024-08,경기 지점,경기,발전용,27642.81,2980805.0,849,8.77
2024-08,강원 지점,강원,주택용,34173.42,4031557.0,3331,14.76
2024-08,강원 지점,강원,상업용,16063.89,1299124.0,653,18.11
2024-08,강원 지점,강원,산업용,35144.02,3709136.0,3866,8.95
2024-08,강원 지점,강원,발전용,17662.42,1874140.0,2585,7.19
2024-08,충북 지점,충북,주택용,18272.83,1745012.0,3802,3.84
2024-08,충북 지점,충북,상업용,8209.71,958657.0,3952,8.18
2024-08,충북 지점,충북,산업용,33884.13,3122139.0,4880,18.1
2024-08,충북 지점,충북,발전용,20320.26,2164354.0,2379,13.32
2024-08,충남 지점,충남,주택용,16527.92,1557839.0,2260,14.61
2024-08,충남 지점,충남,상업용,20025.35,2169131.0,721,4.61
2024-08,충남 지점,충남,산업용,41535.2,3468155.0,1672,19.73
2024-08,충남 지점,충남,발전용,27297.52,2945199.0,2769,6.44
2024-08,전북 지점,전북,주택용,26815.03,2954159.0,4381,63.09
2024-08,전북 지점,전북,상업용,19086.28,1886035.0,3354,4.5
2024-08,전북 지점,전북,산업용,40820.11,4231141.0,3565,46.87
2024-08,전북 지점,전북,발전용,20466.42,2370256.0,1126,5.6
2024-08,전남 지점,전남,주택용,23115.0,2311079.0,4853,11.96
2024-08,전남 지점,전남,상업용,15254.91,1527822.0,2501,4.66
2024-08,전남 지점,전남,산업용,43012.88,4577235.0,2789,68.27
2024-08,전남 지점,전남,발전용,21960.74,2056675.0,1398,8.41
2024-08,경북 지점,경북,주택용,33329.65,3574242.0,3064,10.54
2024-08,경북 지점,경북,상업용,15071.73,1480154.0,2602,3.07
2024-08,경북 지점,경북,산업용,28097.29,3194109.0,211,8.47
2024-08,경북 지점,경북,발전용,18906.07,2179157.0,3225,139.02
2024-08,경남 지점,경남,주택용,26058.81,2257280.0,3172,6.18
2024-08,경남 지점,경남,상업용,9656.01,981289.0,3900,7.24
2024-08,경남 지점,경남,산업용,35485.52,4027039.0,3726,37.39
2024-08,경남 지점,경남,발전용,24687.04,2450838.0,614,14.6
2024-08,제주 지점,제주,주택용,18349.77,1922265.0,4429,9.45
2024-08,제주 지점,제주,상업용,12189.85,1457795.0,2027,58.32
2024-08,제주 지점,제주,산업용,35745.73,3945916.0,1674,15.39
2024-08,제주 지점,제주,발전용,22734.36,2532030.0,3247,8.68
2024-09,서울 지점,서울,주택용,18047.23,1892709.0,844,4.99
2024-09,서울 지점,서울,상업용,10430.19,879223.0,4457,2.21
2024-09,서울 지점,서울,산업용,39181.63,4377545.0,3291,11.85
2024-09,서울 지점,서울,발전용,30750.43,3329698.0,470,6.68
2024-09,부산 지점,부산,주택용,35947.84,3702005.0,1031,14.8
2024-09,부산 지점,부산,상업용,12803.92,1316743.0,4757,4.3
2024-09,부산 지점,부산,산업용,37476.41,3997618.0,881,7.82
2024-09,부산 지점,부산,발전용,11334.72,1186960.0,4587,2.37
2024-09,대구 지점,대구,주택용,33627.59,3884920.0,3354,9.66
2024-09,대구 지점,대구,상업용,21559.6,2111475.0,1745,4.98
2024-09,대구 지점,대구,산업용,27727.09,3213797.0,1324,7.29
2024-09,대구 지점,대구,발전용,17109.5,1798402.0,4530,11.6
2024-09,인천 지점,인천,주택용,28089.6,3144477.0,284,126.53
2024-09,인천 지점,인천,상업용,11483.89,1031143.0,3319,8.16
2024-09,인천 지점,인천,산업용,20552.66,2216542.0,4795,16.66
2024-09,인천 지점,인천,발전용,23076.96,2687478.0,845,10.98
2024-09,광주 지점,광주,주택용,16293.86,1833908.0,4615,3.32
2024-09,광주 지점,광주,상업용,8706.44,740976.0,3720,2.32
2024-09,광주 지점,광주,산업용,40329.01,4156243.0,1112,8.69
2024-09,광주 지점,광주,발전용,8803.35,802406.0,2333,3.96
2024-09,대전 지점,대전,주택용,21285.41,1800966.0,635,5.86
2024-09,대전 지점,대전,상업용,14426.17,1302125.0,3511,3.46
2024-09,대전 지점,대전,산업용,24803.75,2850809.0,1329,7.49
2024-09,대전 지점,대전,발전용,19722.82,1856626.0,912,20.74
2024-09,울산 지점,울산,주택용,17232.81,1519556.0,960,29.66
2024-09,울산 지점,울산,상업용,14143.43,1614853.0,2792,3.75
2024-09,울산 지점,울산,산업용,30705.06,3662275.0,2677,39.62
2024-09,울산 지점,울산,발전용,11669.84,1048895.0,1412,9.95
2024-09,경기 지점,경기,주택용,38188.41,3678603.0,634,10.77
2024-09,경기 지점,경기,상업용,15527.04,1505414.0,4770,3.68
2024-09,경기 지점,경기,산업용,43426.12,3542064.0,1639,12.29
2024-09,경기 지점,경기,발전용,28056.95,2879760.0,4421,11.14
2024-09,강원 지점,강원,주택용,27238.62,2408215.0,4649,6.72
2024-09,강원 지점,강원,상업용,16714.25,1430405.0,3292,9.06
2024-09,강원 지점,강원,산업용,26174.32,2844239.0,4581,25.44
2024-09,강원 지점,강원,발전용,20793.52,1980521.0,926,27.18
2024-09,충북 지점,충북,주택용,33229.25,3768163.0,4852,11.25
2024-09,충북 지점,충북,상업용,11175.32,1030602.0,184,5.49
2024-09,충북 지점,충북,산업용,57515.65,4618717.0,2662,14.36
2024-09,충북 지점,충북,발전용,25996.58,2833992.0,2178,26.42
2024-09,충남 지점,충남,주택용,21595.69,2253135.0,1821,45.56
2024-09,충남 지점,충남,상업용,11720.48,1403349.0,1634,4.3
2024-09,충남 지점,충남,산업용,33305.39,3600578.0,3977,13.98
2024-09,충남 지점,충남,발전용,16279.81,1574465.0,1428,3.63
2024-09,전북 지점,전북,주택용,19102.35,2212393.0,2402,4.11
2024-09,전북 지점,전북,상업용,10603.21,1088717.0,4021,10.51
2024-09,전북 지점,전북,산업용,51249.48,4147769.0,2975,17.05
2024-09,전북 지점,전북,발전용,10654.44,972340.0,1184,16.34
2024-09,전남 지점,전남,주택용,23743.14,2153741.0,597,10.82
2024-09,전남 지점,전남,상업용,15374.62,1708716.0,1543,9.35
2024-09,전남 지점,전남,산업용,42563.58,4226074.0,489,10.26
2024-09,전남 지점,전남,발전용,22783.28,2624367.0,438,10.97
2024-09,경북 지점,경북,주택용,26322.82,2152967.0,1547,6.1
2024-09,경북 지점,경북,상업용,19414.35,1589219.0,3563,36.36
2024-09,경북 지점,경북,산업용,34059.85,3929011.0,4183,6.88
2024-09,경북 지점,경북,발전용,21110.1,2453929.0,3863,5.11
2024-09,경남 지점,경남,주택용,22506.94,2387458.0,1748,44.39
2024-09,경남 지점,경남,상업용,12377.75,1063787.0,1860,3.35
2024-09,경남 지점,경남,산업용,24483.43,2089026.0,1789,5.13
2024-09,경남 지점,경남,발전용,25298.14,2212383.0,4719,6.02
2024-09,제주 지점,제주,주택용,20044.6,2047734.0,1191,6.35
2024-09,제주 지점,제주,상업용,10479.91,934524.0,413,12.64
2024-09,제주 지점,제주,산업용,46608.76,5588056.0,4946,142.53
2024-09,제주 지점,제주,발전용,15661.88,1748942.0,2348,4.86
2024-10,서울 지점,서울,주택용,30346.32,3106738.0,844,11.55
2024-10,서울 지점,서울,상업용,15209.62,1681971.0,867,5.99
2024-10,서울 지점,서울,산업용,38387.95,3475678.0,1158,12.15
2024-10,서울 지점,서울,발전용,17224.91,1453701.0,3117,4.06
2024-10,부산 지점,부산,주택용,25848.8,2253539.0,635,7.12
2024-10,부산 지점,부산,상업용,16213.88,1321841.0,3721,3.48
2024-10,부산 지점,부산,산업용,22820.47,2496055.0,685,6.62
2024-10,부산 지점,부산,발전용,20352.8,1945820.0,4758,6.99
2024-10,대구 지점,대구,주택용,23334.52,2204156.0,2026,24.41
2024-10,대구 지점,대구,상업용,12459.35,1339891.0,116,4.19
2024-10,대구 지점,대구,산업용,34975.11,3331768.0,4507,8.95
2024-10,대구 지점,대구,발전용,11885.03,1203733.0,2107,2.55
2024-10,인천 지점,인천,주택용,27298.67,2381329.0,2952,27.71
2024-10,인천 지점,인천,상업용,14359.41,1261207.0,3011,3.59
2024-10,인천 지점,인천,산업용,24412.94,2610929.0,2634,10.5
2024-10,인천 지점,인천,발전용,15280.32,1358539.0,4509,3.09
2024-10,광주 지점,광주,주택용,18221.03,1635273.0,4289,4.34
2024-10,광주 지점,광주,상업용,20640.04,2399188.0,1961,7.61
2024-10,광주 지점,광주,산업용,37731.34,3860659.0,207,77.32
2024-10,광주 지점,광주,발전용,17291.03,1648528.0,4153,8.13
2024-10,대전 지점,대전,주택용,29899.66,2822497.0,1751,14.83
2024-10,대전 지점,대전,상업용,15042.86,1464560.0,449,5.34
2024-10,대전 지점,대전,산업용,28787.85,2602983.0,4884,26.41
2024-10,대전 지점,대전,발전용,26274.5,2290605.0,2987,18.25
2024-10,울산 지점,울산,주택용,16961.85,2000779.0,3381,10.62
2024-10,울산 지점,울산,상업용,12631.54,1031125.0,301,7.9
2024-10,울산 지점,울산,산업용,39224.07,3330636.0,1819,9.73
2024-10,울산 지점,울산,발전용,24198.41,2352466.0,4299,8.65
2024-10,경기 지점,경기,주택용,33533.59,2886133.0,1778,9.07
2024-10,경기 지점,경기,상업용,16215.28,1917471.0,647,7.03
2024-10,경기 지점,경기,산업용,30115.97,3037370.0,4497,9.68
2024-10,경기 지점,경기,발전용,20185.81,2290198.0,2832,24.29
2024-10,강원 지점,강원,주택용,31382.03,2786736.0,3848,66.63
2024-10,강원 지점,강원,상업용,11917.44,986023.0,287,2.46
2024-10,강원 지점,강원,산업용,31548.66,3430643.0,3470,19.1
2024-10,강원 지점,강원,발전용,19187.72,2178056.0,127,4.87
2024-10,충북 지점,충북,주택용,21870.65,2463902.0,3729,10.06
2024-10,충북 지점,충북,상업용,7253.2,824922.0,4628,15.33
2024-10,충북 지점,충북,산업용,52086.79,4794040.0,887,31.66
2024-10,충북 지점,충북,발전용,17783.56,1475768.0,1802,10.12
2024-10,충남 지점,충남,주택용,21419.48,1818616.0,2909,28.37
2024-10,충남 지점,충남,상업용,14837.99,1406057.0,2542,3.63
2024-10,충남 지점,충남,산업용,33082.0,3801210.0,3209,7.1
2024-10,충남 지점,충남,발전용,10654.2,1187783.0,170,5.6
2024-10,전북 지점,전북,주택용,40007.63,4615459.0,3911,68.51
2024-10,전북 지점,전북,상업용,14281.6,1698775.0,629,3.65
2024-10,전북 지점,전북,산업용,32558.81,3084190.0,4237,9.26
2024-10,전북 지점,전북,발전용,10464.06,1127653.0,4328,3.65
2024-10,전남 지점,전남,주택용,22829.55,1826595.0,1518,5.32
2024-10,전남 지점,전남,상업용,15666.91,1279635.0,1184,14.15
2024-10,전남 지점,전남,산업용,50492.83,5515760.0,4492,10.86
2024-10,전남 지점,전남,발전용,22249.37,2507837.0,3620,16.49
2024-10,경북 지점,경북,주택용,30239.48,2878689.0,4792,119.05
2024-10,경북 지점,경북,상업용,16628.97,1756928.0,4317,10.8
2024-10,경북 지점,경북,산업용,35902.31,3664447.0,2698,38.03
2024-10,경북 지점,경북,발전용,18698.74,1928285.0,454,10.97
2024-10,경남 지점,경남,주택용,23602.05,2128733.0,1720,6.33
2024-10,경남 지점,경남,상업용,8399.85,889741.0,1673,16.18
2024-10,경남 지점,경남,산업용,32012.87,3067624.0,903,27.2
2024-10,경남 지점,경남,발전용,28023.63,2566918.0,600,98.67
2024-10,제주 지점,제주,주택용,37267.24,4384159.0,1970,8.72
2024-10,제주 지점,제주,상업용,16402.82,1609019.0,1351,60.75
2024-10,제주 지점,제주,산업용,38933.07,4077621.0,1765,170.01
2024-10,제주 지점,제주,발전용,24243.64,2700951.0,4399,198.72
2024-11,서울 지점,서울,주택용,32074.75,3369518.0,1706,7.18
2024-11,서울 지점,서울,상업용,13908.23,1318144.0,3925,30.17
2024-11,서울 지점,서울,산업용,21293.7,2447160.0,4771,57.71
2024-11,서울 지점,서울,발전용,14780.81,1609926.0,2541,4.35
2024-11,부산 지점,부산,주택용,26536.71,2466742.0,1580,14.38
2024-11,부산 지점,부산,상업용,12739.01,1200817.0,1786,2.99
2024-11,부산 지점,부산,산업용,25260.21,2828650.0,1391,7.09
2024-11,부산 지점,부산,발전용,26038.1,3038108.0,3936,5.23
2024-11,대구 지점,대구,주택용,16711.47,1399069.0,2650,49.3
2024-11,대구 지점,대구,상업용,16635.09,1578838.0,3600,4.2
2024-11,대구 지점,대구,산업용,24314.71,2673258.0,849,30.09
2024-11,대구 지점,대구,발전용,18416.16,2032919.0,2581,62.43
2024-11,인천 지점,인천,주택용,24888.15,2094523.0,3611,5.69
2024-11,인천 지점,인천,상업용,11158.36,1054832.0,401,3.44
2024-11,인천 지점,인천,산업용,47896.54,3913322.0,2043,276.86
2024-11,인천 지점,인천,발전용,13079.74,1208692.0,2517,5.55
2024-11,광주 지점,광주,주택용,34419.19,3358033.0,4036,16.63
2024-11,광주 지점,광주,상업용,21328.69,2148508.0,1740,4.7
2024-11,광주 지점,광주,산업용,31469.34,3181476.0,2399,17.0
2024-11,광주 지점,광주,발전용,17670.27,1489049.0,743,5.88
2024-11,대전 지점,대전,주택용,29213.88,2490408.0,2970,9.08
2024-11,대전 지점,대전,상업용,20635.82,2265785.0,2705,6.47
2024-11,대전 지점,대전,산업용,32895.68,3229456.0,2963,9.46
2024-11,대전 지점,대전,발전용,13391.46,1257833.0,3786,2.72
2024-11,울산 지점,울산,주택용,22374.78,2517746.0,254,6.12
2024-11,울산 지점,울산,상업용,9928.31,1017014.0,1975,4.34
2024-11,울산 지점,울산,산업용,38547.77,3995090.0,4070,8.0
2024-11,울산 지점,울산,발전용,13451.31,1405045.0,1711,4.12
2024-11,경기 지점,경기,주택용,12540.08,1184815.0,3736,7.54
2024-11,경기 지점,경기,상업용,14780.61,1338029.0,2592,4.48
2024-11,경기 지점,경기,산업용,43114.35,3516746.0,4291,12.24
2024-11,경기 지점,경기,발전용,22247.55,2331960.0,3508,17.64
2024-11,강원 지점,강원,주택용,21821.4,2044245.0,3654,6.11
2024-11,강원 지점,강원,상업용,16027.57,1406919.0,3813,10.07
2024-11,강원 지점,강원,산업용,57997.46,4952192.0,1060,30.82
2024-11,강원 지점,강원,발전용,20093.12,1674289.0,3768,4.46
2024-11,충북 지점,충북,주택용,30339.81,3506799.0,3870,10.87
2024-11,충북 지점,충북,상업용,19445.01,2088711.0,123,4.68
2024-11,충북 지점,충북,산업용,38334.14,4135048.0,3024,57.22
2024-11,충북 지점,충북,발전용,15705.94,1797644.0,1459,21.37
2024-11,충남 지점,충남,주택용,31310.57,2857165.0,340,11.58
2024-11,충남 지점,충남,상업용,12986.4,1203623.0,237,3.39
2024-11,충남 지점,충남,산업용,38201.29,3587153.0,2119,12.95
2024-11,충남 지점,충남,발전용,27073.54,2291345.0,353,7.21
2024-11,전북 지점,전북,주택용,27133.67,2883767.0,1193,5.55
2024-11,전북 지점,전북,상업용,13276.19,1352243.0,1663,2.78
2024-11,전북 지점,전북,산업용,27577.79,2854598.0,1117,7.35
2024-11,전북 지점,전북,발전용,20859.9,1744767.0,2828,8.71
2024-11,전남 지점,전남,주택용,14413.77,1449041.0,3653,5.85
2024-11,전남 지점,전남,상업용,17077.79,1826409.0,3804,5.29
2024-11,전남 지점,전남,산업용,44050.02,3524747.0,1118,12.55
2024-11,전남 지점,전남,발전용,23088.9,2605586.0,2566,11.98
2024-11,경북 지점,경북,주택용,38715.04,3977745.0,2595,219.97
2024-11,경북 지점,경북,상업용,19721.86,2209807.0,3211,6.95
2024-11,경북 지점,경북,산업용,31752.73,2714098.0,4287,28.81
2024-11,경북 지점,경북,발전용,8771.28,733485.0,1853,15.47
2024-11,경남 지점,경남,주택용,16459.53,1481998.0,705,24.42
2024-11,경남 지점,경남,상업용,7131.79,854189.0,535,2.07
2024-11,경남 지점,경남,산업용,30418.04,3470545.0,1576,8.65
2024-11,경남 지점,경남,발전용,31055.49,2547584.0,3165,10.9
2024-11,제주 지점,제주,주택용,15622.07,1832084.0,4606,3.41
2024-11,제주 지점,제주,상업용,12234.63,1466768.0,3045,2.58
2024-11,제주 지점,제주,산업용,48488.0,4450094.0,4413,57.72
2024-11,제주 지점,제주,발전용,33233.97,3545969.0,1286,17.11
2024-12,서울 지점,서울,주택용,29152.87,2799388.0,4115,6.62
2024-12,서울 지점,서울,상업용,14397.89,1543596.0,4986,4.14
2024-12,서울 지점,서울,산업용,26474.22,2467872.0,1595,12.33
2024-12,서울 지점,서울,발전용,12479.51,1049876.0,1757,21.59
2024-12,부산 지점,부산,주택용,34431.7,4073329.0,2276,12.96
2024-12,부산 지점,부산,상업용,17629.41,1506657.0,3690,8.25
2024-12,부산 지점,부산,산업용,25068.31,2361159.0,1167,9.15
2024-12,부산 지점,부산,발전용,17646.5,2081949.0,2082,60.23
2024-12,대구 지점,대구,주택용,18578.9,2059116.0,1882,6.7
2024-12,대구 지점,대구,상업용,10594.25,1161191.0,193,2.72
2024-12,대구 지점,대구,산업용,45647.92,3828335.0,1930,16.07
2024-12,대구 지점,대구,발전용,33030.72,3634904.0,4018,10.2
2024-12,인천 지점,인천,주택용,27537.89,2810338.0,4311,6.58
2024-12,인천 지점,인천,상업용,14272.29,1187585.0,4755,6.56
2024-12,인천 지점,인천,산업용,40389.3,3408800.0,2177,11.5
2024-12,인천 지점,인천,발전용,15924.56,1622465.0,101,7.83
2024-12,광주 지점,광주,주택용,32557.99,3744246.0,2352,11.75
2024-12,광주 지점,광주,상업용,16488.23,1358414.0,4323,120.35
2024-12,광주 지점,광주,산업용,37953.25,3809599.0,1141,7.88
2024-12,광주 지점,광주,발전용,10806.05,915019.0,4805,100.99
2024-12,대전 지점,대전,주택용,30409.65,3029926.0,3279,18.74
2024-12,대전 지점,대전,상업용,18272.22,1591756.0,3021,3.78
2024-12,대전 지점,대전,산업용,43891.91,4558397.0,2959,9.84
2024-12,대전 지점,대전,발전용,13841.37,1356609.0,4294,5.05
2024-12,울산 지점,울산,주택용,26499.48,2165329.0,2520,10.08
2024-12,울산 지점,울산,상업용,11229.29,1344307.0,2437,2.5
2024-12,울산 지점,울산,산업용,31898.19,2894656.0,3635,7.28
2024-12,울산 지점,울산,발전용,22300.91,2230981.0,1588,5.12
2024-12,경기 지점,경기,주택용,30234.4,3465315.0,2390,20.64
2024-12,경기 지점,경기,상업용,13748.8,1637021.0,1621,7.98
2024-12,경기 지점,경기,산업용,23454.68,2452733.0,2923,7.7
2024-12,경기 지점,경기,발전용,12244.57,1198487.0,3360,2.81
2024-12,강원 지점,강원,주택용,32812.08,3112151.0,1673,67.65
2024-12,강원 지점,강원,상업용,23822.18,2477356.0,3601,5.54
2024-12,강원 지점,강원,산업용,50278.91,5000976.0,1844,23.51
2024-12,강원 지점,강원,발전용,18212.29,1956871.0,2042,5.0
2024-12,충북 지점,충북,주택용,22614.9,2529284.0,171,5.3
2024-12,충북 지점,충북,상업용,10943.54,1095165.0,4960,2.62
2024-12,충북 지점,충북,산업용,48974.15,4555867.0,3314,16.48
2024-12,충북 지점,충북,발전용,13627.91,1286486.0,2865,5.46
2024-12,충남 지점,충남,주택용,15391.85,1765650.0,2405,8.07
2024-12,충남 지점,충남,상업용,14622.79,1709046.0,3681,4.59
2024-12,충남 지점,충남,산업용,44768.35,4012227.0,1091,19.2
2024-12,충남 지점,충남,발전용,20758.18,2368618.0,3387,15.14
2024-12,전북 지점,전북,주택용,26576.15,2595240.0,582,10.66
2024-12,전북 지점,전북,상업용,16729.41,1462268.0,941,4.6
2024-12,전북 지점,전북,산업용,49181.36,4710075.0,2388,10.84
2024-12,전북 지점,전북,발전용,27359.59,2756365.0,2512,8.02
2024-12,전남 지점,전남,주택용,29312.78,2924361.0,2756,11.56
2024-12,전남 지점,전남,상업용,15795.35,1271827.0,1390,6.88
2024-12,전남 지점,전남,산업용,51091.25,5218440.0,2427,19.31
2024-12,전남 지점,전남,발전용,31153.88,3465452.0,2742,22.21
2024-12,경북 지점,경북,주택용,38801.96,3147188.0,3373,9.5
2024-12,경북 지점,경북,상업용,14126.53,1543882.0,3560,7.3
2024-12,경북 지점,경북,산업용,55082.52,4958886.0,1520,11.15
2024-12,경북 지점,경북,발전용,29618.41,3374945.0,124,253.15
2024-12,경남 지점,경남,주택용,36673.66,3784566.0,971,39.27
2024-12,경남 지점,경남,상업용,12045.41,1235325.0,1165,6.21
2024-12,경남 지점,경남,산업용,42222.03,3823263.0,4604,19.85
2024-12,경남 지점,경남,발전용,24894.99,2451524.0,4360,46.45
2024-12,제주 지점,제주,주택용,24003.33,2710124.0,1929,61.23
2024-12,제주 지점,제주,상업용,13861.78,1152464.0,4906,73.73
2024-12,제주 지점,제주,산업용,21253.57,2481511.0,4533,58.23
2024-12,제주 지점,제주,발전용,31598.27,2688531.0,1908,9.37
